cx_vehicle_id,cx_readable_timestamp,cx_sending_timestamp,cx_moving,cx_gear_position,cx_trip_id,cx_event_type,cx_msg_id,cx_make,cx_timestamp,cx_vehicle_speed.value,cx_vehicle_speed.unit,cx_Geolocation.cx_heading,cx_Geolocation.cx_latitude,cx_Geolocation.cx_longitude,cx_Geolocation.cx_altitude.value,cx_Geolocation.cx_altitude.unit,cx_acc.acceleration.value,cx_acc.acceleration.unit,cx_acc.accelerationLat.value,cx_acc.accelerationLat.unit,cx_Collision.cx_auto_e_call,cx_Fuel.cx_instantConsumption.value,cx_Fuel.cx_instantConsumption.unit,cx_Engine.cx_contact,cx_Engine.cx_ign_status,cx_Engine.cx_engine_speed.value,cx_Engine.cx_engine_speed.unit,cx_odometer.value,cx_odometer.unit,cx_Engine.cx_status,cx_Lights.cx_warnings,cx_Seatbelt.cx_driver_seatbelt,cx_Seatbelt.cx_passenger_seatbelt_front,cx_abs,cx_Door.cx_driver_door,cx_Fuel.cx_distance_to_empty.value,cx_Fuel.cx_distance_to_empty.unit,cx_Fuel.cx_abs_fuel_level.value,cx_Fuel.cx_abs_fuel_level.unit,cx_Fuel.cx_fuel_level.value,cx_Fuel.cx_fuel_level.unit,cx_Engine.cx_oil_temp.value,cx_Engine.cx_oil_temp.unit,cx_Engine.cx_remaining_oil_life.value,cx_Engine.cx_remaining_oil_life.unit,cx_Engine.cx_run_time,cx_Battery.cx_battery_level.value,cx_Battery.cx_battery_level.unit,cx_external_temperature.value,cx_external_temperature.unit,cx_Tyres.cx_fl_tirepress,cx_Tyres.cx_fr_tirepress,cx_Tyres.cx_rl_tirepress,cx_Tyres.cx_rr_tirepress,cx_Lights.cx_turn
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:37:34.008Z,38:36.7,,,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,bfc6e2c7-3d0b-11ee-9ede-410517dee42f,stellantis,1692283054,,,,,,,,,,,,,,,,4,,,,,running,FALSE,0,1,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:37:36.290Z,38:36.7,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,bfc6e2c8-3d0b-11ee-9ede-410517dee42f,stellantis,1692283056,0,km/h,0,40.83773,-81.32653,339.399994,m,0.06,m/s²,0.14,m/s²,FALSE,31.85196,L/100 km,TRUE,4,626,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:37:39.290Z,38:37.0,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,bfc6e2c9-3d0b-11ee-9ede-410517dee42f,stellantis,1692283059,0,km/h,0,40.83773,-81.32653,339.399994,m,0.04,m/s²,0.12,m/s²,FALSE,32.28532,L/100 km,TRUE,4,631,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:37:42.290Z,38:37.0,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,bfc6e2cb-3d0b-11ee-9ede-410517dee42f,stellantis,1692283062,0,km/h,0,40.83773,-81.32653,339.399994,m,0.1,m/s²,0.14,m/s²,FALSE,33.15204,L/100 km,TRUE,4,639,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:37:44.008Z,38:37.0,,,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,bfc6e2cc-3d0b-11ee-9ede-410517dee42f,stellantis,1692283064,,,,,,,,,,,,,,,,4,,,,,running,FALSE,0,1,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:37:45.290Z,38:37.0,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,bfc6e2d0-3d0b-11ee-9ede-410517dee42f,stellantis,1692283065,0,km/h,0,40.83773,-81.32653,339.399994,m,0.04,m/s²,0.14,m/s²,FALSE,32.06864,L/100 km,TRUE,4,632,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:37:48.290Z,38:37.0,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,bfc6e2dd-3d0b-11ee-9ede-410517dee42f,stellantis,1692283068,0,km/h,0,40.83773,-81.32653,339.399994,m,0.06,m/s²,0.16,m/s²,FALSE,33.15204,L/100 km,TRUE,4,638,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:37:51.290Z,38:37.0,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,bfc6e2de-3d0b-11ee-9ede-410517dee42f,stellantis,1692283071,0,km/h,0,40.83773,-81.32653,339.399994,m,0.06,m/s²,0.2,m/s²,FALSE,32.71868,L/100 km,TRUE,4,637,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:37:53.847Z,38:37.0,,,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,bfc6e2df-3d0b-11ee-9ede-410517dee42f,stellantis,1692283074,,,,,,,,,,,,,,,,4,,,,,,,,,FALSE,0,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:37:54.290Z,38:37.0,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,bfc6e2e0-3d0b-11ee-9ede-410517dee42f,stellantis,1692283074,0,km/h,0,40.83773,-81.32653,339.399994,m,0.1,m/s²,0.16,m/s²,FALSE,32.71868,L/100 km,TRUE,4,643,rpm,,,running,FALSE,0,1,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:37:57.290Z,38:37.0,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,bfc6e2e1-3d0b-11ee-9ede-410517dee42f,stellantis,1692283077,0,km/h,0,40.83773,-81.32653,339.399994,m,0.04,m/s²,0.12,m/s²,FALSE,43.336,L/100 km,TRUE,4,637,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:38:00.290Z,38:37.0,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,bfc6e2e2-3d0b-11ee-9ede-410517dee42f,stellantis,1692283080,0,km/h,0,40.83773,-81.32653,339.399994,m,0.08,m/s²,0.18,m/s²,FALSE,32.93536,L/100 km,TRUE,4,638,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:38:03.290Z,38:37.3,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,bfc6e328-3d0b-11ee-9ede-410517dee42f,stellantis,1692283083,0,km/h,0,40.83773,-81.32653,339.399994,m,0.06,m/s²,0.16,m/s²,FALSE,32.71868,L/100 km,TRUE,4,644,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:38:04.008Z,38:37.3,,,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,bfc6e329-3d0b-11ee-9ede-410517dee42f,stellantis,1692283084,,,,,,,,,,,,,,,,4,,,,,running,FALSE,0,1,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:38:06.290Z,38:37.3,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,bfc6e32a-3d0b-11ee-9ede-410517dee42f,stellantis,1692283086,0,km/h,0,40.83773,-81.32653,339.399994,m,0.08,m/s²,0.16,m/s²,FALSE,32.71868,L/100 km,TRUE,4,641,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:38:09.290Z,38:37.3,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,bfc6e32b-3d0b-11ee-9ede-410517dee42f,stellantis,1692283089,0,km/h,0,40.83773,-81.32653,339.399994,m,0.1,m/s²,0.14,m/s²,FALSE,32.93536,L/100 km,TRUE,4,646,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:38:12.290Z,38:37.3,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,bfc6e32c-3d0b-11ee-9ede-410517dee42f,stellantis,1692283092,0,km/h,0,40.83773,-81.32653,339.399994,m,0.06,m/s²,0.12,m/s²,FALSE,33.5854,L/100 km,TRUE,4,641,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:38:14.008Z,38:37.3,,,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,bfc6e32d-3d0b-11ee-9ede-410517dee42f,stellantis,1692283094,,,,,,,,,,,,,,,,4,,,,,running,FALSE,0,1,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:38:13.847Z,38:37.3,,,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,bfc6e32e-3d0b-11ee-9ede-410517dee42f,stellantis,1692283094,,,,,,,,,,,,,,,,4,,,49460,km,,,,,FALSE,0,123,km,13,L,14.9,perc,96,°C,22,perc,ENGINERUNTIME,13.9,V,-5.6,°C,38,38,38,38,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:38:15.290Z,38:37.3,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,bfc6e32f-3d0b-11ee-9ede-410517dee42f,stellantis,1692283095,0,km/h,0,40.83773,-81.32653,339.399994,m,0.06,m/s²,0.1,m/s²,FALSE,34.01876,L/100 km,TRUE,4,638,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:38:18.290Z,38:45.7,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,c530c216-3d0b-11ee-9ede-410517dee42f,stellantis,1692283098,0,km/h,0,40.83773,-81.32653,339.399994,m,0.04,m/s²,0.16,m/s²,FALSE,34.23544,L/100 km,TRUE,4,639,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:38:21.344Z,39:41.9,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e6298ce6-3d0b-11ee-9ede-410517dee42f,stellantis,1692283101,0,km/h,0,40.83773,-81.32653,339.399994,m,0.08,m/s²,0.2,m/s²,FALSE,34.01876,L/100 km,TRUE,4,636,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:38:24.344Z,39:41.9,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e6298ce7-3d0b-11ee-9ede-410517dee42f,stellantis,1692283104,0,km/h,0,40.83773,-81.32653,339.399994,m,0.04,m/s²,0.2,m/s²,FALSE,34.6688,L/100 km,TRUE,4,641,rpm,,,running,FALSE,0,1,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:38:27.344Z,39:41.9,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e6298ce8-3d0b-11ee-9ede-410517dee42f,stellantis,1692283107,0,km/h,0,40.83773,-81.32653,339.399994,m,0.04,m/s²,0.1,m/s²,FALSE,45.28612,L/100 km,TRUE,4,640,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:38:30.344Z,39:41.9,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e6298ce9-3d0b-11ee-9ede-410517dee42f,stellantis,1692283110,0,km/h,0,40.83773,-81.32653,339.399994,m,0.08,m/s²,0.16,m/s²,FALSE,34.6688,L/100 km,TRUE,4,629,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:38:33.866Z,39:41.9,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e6298cea-3d0b-11ee-9ede-410517dee42f,stellantis,1692283114,0,km/h,0,40.83773,-81.32653,339.399994,m,0.06,m/s²,0.14,m/s²,FALSE,34.23544,L/100 km,TRUE,4,629,rpm,,,,,,,FALSE,0,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:38:34.046Z,39:41.9,,,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e6298ceb-3d0b-11ee-9ede-410517dee42f,stellantis,1692283114,,,,,,,,,,,,,,,,4,,,,,running,FALSE,0,1,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:38:36.344Z,39:41.9,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e6298cec-3d0b-11ee-9ede-410517dee42f,stellantis,1692283116,0,km/h,0,40.83773,-81.32653,339.399994,m,0.08,m/s²,0.12,m/s²,FALSE,34.6688,L/100 km,TRUE,4,627,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:38:39.344Z,39:41.9,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e6298ced-3d0b-11ee-9ede-410517dee42f,stellantis,1692283119,0,km/h,0,40.83773,-81.32653,339.399994,m,0.1,m/s²,0.16,m/s²,FALSE,38.56904,L/100 km,TRUE,4,622,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:38:42.344Z,39:41.9,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e6298cee-3d0b-11ee-9ede-410517dee42f,stellantis,1692283122,0,km/h,0,40.83773,-81.32653,339.399994,m,0.06,m/s²,0.12,m/s²,FALSE,42.03592,L/100 km,TRUE,4,619,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:38:44.046Z,39:41.9,,,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e6298cef-3d0b-11ee-9ede-410517dee42f,stellantis,1692283124,,,,,,,,,,,,,,,,4,,,,,running,FALSE,0,1,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:38:45.344Z,39:42.2,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e6298d4d-3d0b-11ee-9ede-410517dee42f,stellantis,1692283125,0,km/h,0,40.83773,-81.32653,339.399994,m,0.12,m/s²,0.16,m/s²,FALSE,56.55348,L/100 km,TRUE,4,634,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:38:48.344Z,39:42.2,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e6298d4e-3d0b-11ee-9ede-410517dee42f,stellantis,1692283128,0,km/h,0,40.83773,-81.32653,339.399994,m,0.08,m/s²,0.14,m/s²,FALSE,57.4202,L/100 km,TRUE,4,642,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:38:51.344Z,39:42.2,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e6298d4f-3d0b-11ee-9ede-410517dee42f,stellantis,1692283131,0,km/h,0,40.83773,-81.32653,339.399994,m,0.08,m/s²,0.14,m/s²,FALSE,42.46928,L/100 km,TRUE,4,640,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:38:53.866Z,39:42.2,,,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e6298d50-3d0b-11ee-9ede-410517dee42f,stellantis,1692283134,,,,,,,,,,,,,,,,4,,,,,,,,,FALSE,0,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:38:54.344Z,39:42.2,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e6298d51-3d0b-11ee-9ede-410517dee42f,stellantis,1692283134,0,km/h,0,40.83773,-81.32653,339.399994,m,0.06,m/s²,0.12,m/s²,FALSE,41.60256,L/100 km,TRUE,4,645,rpm,,,running,FALSE,0,1,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:38:57.344Z,39:42.2,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e6298d52-3d0b-11ee-9ede-410517dee42f,stellantis,1692283137,0,km/h,0,40.83773,-81.32653,339.399994,m,0.08,m/s²,0.18,m/s²,FALSE,41.81924,L/100 km,TRUE,4,643,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:39:00.344Z,39:42.2,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e6298d53-3d0b-11ee-9ede-410517dee42f,stellantis,1692283140,0,km/h,0,40.83773,-81.32653,339.399994,m,0.06,m/s²,0.14,m/s²,FALSE,41.60256,L/100 km,TRUE,4,635,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:39:03.344Z,39:42.2,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e6298d54-3d0b-11ee-9ede-410517dee42f,stellantis,1692283143,0,km/h,0,40.83773,-81.32653,339.399994,m,0.02,m/s²,0.14,m/s²,FALSE,41.1692,L/100 km,TRUE,4,642,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:39:04.046Z,39:42.3,,,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e6298d55-3d0b-11ee-9ede-410517dee42f,stellantis,1692283144,,,,,,,,,,,,,,,,4,,,,,running,FALSE,0,1,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:39:06.344Z,39:42.3,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e6298d56-3d0b-11ee-9ede-410517dee42f,stellantis,1692283146,0,km/h,0,40.83773,-81.32653,339.399994,m,0.06,m/s²,0.14,m/s²,FALSE,52.43656,L/100 km,TRUE,4,643,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:39:09.344Z,39:42.3,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e6298d57-3d0b-11ee-9ede-410517dee42f,stellantis,1692283149,0,km/h,0,40.83773,-81.32653,339.399994,m,0.06,m/s²,0.12,m/s²,FALSE,33.80208,L/100 km,TRUE,4,646,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:39:12.344Z,39:42.3,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e6298d59-3d0b-11ee-9ede-410517dee42f,stellantis,1692283152,0,km/h,0,40.83773,-81.32653,339.399994,m,0.08,m/s²,0.16,m/s²,FALSE,29.68516,L/100 km,TRUE,4,642,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:39:14.046Z,39:42.3,,,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e6298d5a-3d0b-11ee-9ede-410517dee42f,stellantis,1692283154,,,,,,,,,,,,,,,,4,,,,,running,FALSE,0,1,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:39:13.866Z,39:42.3,,,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e6298d5b-3d0b-11ee-9ede-410517dee42f,stellantis,1692283154,,,,,,,,,,,,,,,,4,,,49460,km,,,,,FALSE,0,122,km,13,L,14.9,perc,96,°C,22,perc,ENGINERUNTIME,13.9,V,-5.6,°C,38,38,38,37,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:39:15.344Z,39:42.3,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,e6298d5c-3d0b-11ee-9ede-410517dee42f,stellantis,1692283155,0,km/h,0,40.83773,-81.32653,339.399994,m,0.06,m/s²,0.18,m/s²,FALSE,30.3352,L/100 km,TRUE,4,651,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:39:18.344Z,39:50.5,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,ebcb552e-3d0b-11ee-9ede-410517dee42f,stellantis,1692283158,0,km/h,0,40.83773,-81.32653,339.399994,m,0.06,m/s²,0.14,m/s²,FALSE,40.51916,L/100 km,TRUE,4,650,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:39:21.432Z,40:49.1,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,0e8b807a-3d0c-11ee-9ede-410517dee42f,stellantis,1692283161,0,km/h,0,40.83773,-81.32653,339.399994,m,0.04,m/s²,0.14,m/s²,FALSE,30.11852,L/100 km,TRUE,4,647,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:39:24.432Z,40:49.1,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,0e8b807b-3d0c-11ee-9ede-410517dee42f,stellantis,1692283164,0,km/h,0,40.83773,-81.32653,339.399994,m,0.08,m/s²,0.16,m/s²,FALSE,30.3352,L/100 km,TRUE,4,646,rpm,,,running,FALSE,0,1,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:39:27.432Z,40:49.1,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,0e8b807c-3d0c-11ee-9ede-410517dee42f,stellantis,1692283167,0,km/h,0,40.83773,-81.32653,339.399994,m,0.06,m/s²,0.18,m/s²,FALSE,30.55188,L/100 km,TRUE,4,651,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:39:30.432Z,40:49.1,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,0e8b807d-3d0c-11ee-9ede-410517dee42f,stellantis,1692283170,0,km/h,0,40.83773,-81.32653,339.399994,m,0.06,m/s²,0.18,m/s²,FALSE,31.4186,L/100 km,TRUE,4,646,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:39:33.868Z,40:49.1,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,0e8b807e-3d0c-11ee-9ede-410517dee42f,stellantis,1692283174,0,km/h,0,40.83773,-81.32653,339.399994,m,0.08,m/s²,0.16,m/s²,FALSE,30.55188,L/100 km,TRUE,4,645,rpm,,,,,,,FALSE,0,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:39:34.048Z,40:49.1,,,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,0e8b807f-3d0c-11ee-9ede-410517dee42f,stellantis,1692283174,,,,,,,,,,,,,,,,4,,,,,running,FALSE,0,1,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:39:36.432Z,40:49.1,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,0e8b8080-3d0c-11ee-9ede-410517dee42f,stellantis,1692283176,0,km/h,0,40.83773,-81.32653,339.399994,m,0.08,m/s²,0.16,m/s²,FALSE,30.98524,L/100 km,TRUE,4,647,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J67+rghXXyZuovYkqv8pdbfHE5pqeHIZ4H9GB3YI0a0=,2023-08-17T14:39:39.432Z,40:49.1,FALSE,p,F2M_6E91A6FF3D0711EE9ED0410517DEE42F,trip_ongoing,0e8b8081-3d0c-11ee-9ede-410517dee42f,stellantis,1692283179,0,km/h,0,40.83773,-81.32653,339.399994,m,0.06,m/s²,0.2,m/s²,FALSE,30.98524,L/100 km,TRUE,4,643,rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
